pairID	nwk1	nwk2	class1	class2	class_pair	sum_overlap	TreeDistance	NyeSimilarity	MatchingSplitDistance	KendallColijn	MASTSize	year	year2	order	rank	sum_loci	morph_chars	rank_numeric	loci_diff	exact_prop	prop_overlap	class.pair2
pairID1267	GeZang2022Hydropsychidae.nwk	PengGe2022Philopotamidae.nwk	M	M	MM	11	0	8	0	0	11	2022	2022	Other	suborder	26	0	5	0	1	0.697674418604651	NA
pairID1268	Geraci2007Hydropsychidae.nwk	ThomasFrandsen2020Trichoptera.nwk	C	G	CG	10	0.468224321393444	4.85	10	10.6301458127346	8	2007	2020	Other	family	9	30	3	-3	0.8	0.150485436893204	NA
pairID1269	GermannPollet2011Dolichopodidae.nwk	Goodman2014Campsicnemus.nwk	G	G	GG	15	0.17629017734388	5.4	3	11.4891252930761	5	2011	2014	Diptera	subfamily	11	0	3	-3	1	0.745762711864407	NA
pairID1270	GermannPollet2011Dolichopodidae.nwk	LimHwang2010Empidoidea.nwk	G	G	GG	38	0.395491814360602	24.5273797886701	92	63.08724118235	17	2011	2010	Diptera	superfamily	10	0	4	-2	0.947368421052632	0.874172185430464	NA
pairID1271	GermannPollet2011Dolichopodidae.nwk	PolletGermann2011Medetera.nwk	G	G	GG	14	0.157575979484626	9.7	10	8.36660026534076	11	2011	2011	Diptera	family	7	0	3	1	1	0.904109589041096	NA
pairID1272	GermannPollet2011Dolichopodidae.nwk	Shin2018.nwk	G	G	GG	116	0.329885985316483	83.9132728240967	345	261.183843298164	47	2011	2018	Diptera	superfamily	24	0	4	-16	0.991379310344828	0.143167028199566	NA
pairID1273	GhanaviChazot2025Geometridae.nwk	Heikkila2015Ditrysia.nwk	G	C	CG	13	0.374360850972262	7.49761904761905	12	17	9	2025	2015	Lepidoptera	family	19	530	3	3	0.846153846153846	0.714285714285714	NA
pairID1274	GhanaviChazot2025Geometridae.nwk	JiangLi2017Boarmiini.nwk	G	G	GG	104	0.177268185859637	90.8111016456276	172	97.4320275884681	61	2025	2017	Lepidoptera	subfamily	16	0	3	6	0.980769230769231	0.989110707803993	NA
pairID1275	GhanaviChazot2025Geometridae.nwk	MurilloRamosChazot2021Boarmiini.nwk	G	G	GG	245	0.196435316014645	210.001070487028	545	519.300491045406	163	2025	2021	Lepidoptera	suborder	19	0	5	3	0.96734693877551	0.981098109810981	NA
pairID1276	GhanaviChazot2025Geometridae.nwk	MurilloRamosTwort2023Geometridae.nwk	G	O	GO	15	0.126671924035061	10.5833333333333	5	9.69535971483266	12	2025	2023	Lepidoptera	family	911	0	3	-889	0.666666666666667	0.984643179765131	NA
pairID1277	GhanaviChazot2025Geometridae.nwk	Ounap2016Larentiinae.nwk	G	G	GG	88	0.0807830082382258	80.3894237945962	57	100.672737123811	71	2025	2016	Lepidoptera	family	20	0	3	2	0.988636363636364	0.990009082652134	NA
pairID1278	GhanaviChazot2025Geometridae.nwk	OunapJavois2011Ennominae.nwk	G	G	GG	16	0.254757683037894	10.6222943722944	15	28.7402157263998	9	2025	2011	Lepidoptera	family	18	0	3	4	1	0.98731884057971	NA
pairID1279	GhanaviChazot2025Geometridae.nwk	OunapNedumpally2025Geometridae.nwk	G	O	GO	69	0.240100993973293	52.1882756546936	149	76.1708605701682	23	2025	2025	Lepidoptera	suborder	659	0	5	-637	0.869565217391304	0.952797202797203	NA
pairID1280	GhanaviChazot2025Geometridae.nwk	PlotkinBreinholt2025Geometrinae.nwk	G	O	GO	26	0.206759450522634	18.7333333333333	29	35.1140997321589	18	2025	2025	Lepidoptera	subfamily	416	0	3	-394	0.461538461538462	0.962897526501767	NA
pairID1281	GhanaviChazot2025Geometridae.nwk	Seifert2022Geometridae.nwk	G	G	GG	167	0.147345797354666	140.288476577911	277	104.393486386843	121	2025	2022	Lepidoptera	suborder	19	0	5	3	0.910179640718563	0.659407138535995	NA
pairID1282	GhanaviChazot2025Geometridae.nwk	Sihvonen2020Sterrhinae.nwk	G	G	GG	60	0.0975478525989586	51.3874396135266	41	14.7309198626562	54	2025	2020	Lepidoptera	family	22	0	3	0	0.916666666666667	0.984643179765131	NA
pairID1283	GhanaviChazot2025Geometridae.nwk	SihvonenKaila2004Scopulini.nwk	G	P	GP	13	0.234861039145649	4.78571428571429	6	6.557438524302	6	2025	2004	Lepidoptera	family	11	96	3	11	0.692307692307692	0.966312056737589	NA
pairID1284	GhanaviChazot2025Geometridae.nwk	SihvonenMutanen2011Geometridae.nwk	G	G	GG	129	0.189605520694018	102.285410799459	239	112.822870021995	70	2025	2011	Lepidoptera	family	19	0	3	3	0.945736434108527	0.974955277280859	NA
pairID1286	GhanaviChazot2025Geometridae.nwk	WahlbergSnall2010Ennominae.nwk	G	G	GG	32	0.366186209502267	21.1610902255639	61	52.5261839466756	15	2025	2010	Lepidoptera	suborder	18	0	5	4	0.9375	0.989110707803993	NA
pairID1287	GhanaviTwort2022Erebidae.nwk	Kawahara2019Lepidoptera.nwk	M	O	MO	15	0.127209307059852	10.8333333333333	5	3.46410161513775	13	2022	2019	Lepidoptera	superfamily	2109	0	4	-2087	0.666666666666667	0.379928315412186	NA
pairID1288	GhanaviTwort2022Erebidae.nwk	Keegan2021Noctuidae.nwk	M	G	GM	18	0.447267139105352	10.3837301587302	33	32.0468407179241	8	2022	2021	Lepidoptera	superfamily	19	0	4	3	0.388888888888889	0.199623352165725	NA
pairID1289	GhanaviTwort2022Erebidae.nwk	MayerDietz2021Lepidoptera.nwk	M	O	MO	11	0.117488658470283	7.4	3	2.64575131106459	10	2022	2021	Lepidoptera	superfamily	1846	0	4	-1824	0.636363636363636	0.415686274509804	NA
pairID1290	GhanaviTwort2022Erebidae.nwk	Riyaz2023Noctuoidea.nwk	M	G	GM	50	0.126668149013875	41.6747140522876	42	20.9284495364563	41	2022	2023	Lepidoptera	superfamily	26	0	4	-4	0.92	0.67515923566879	NA
pairID1291	GhanaviTwort2022Erebidae.nwk	Wang2015Lymantriinae.nwk	M	G	GM	14	0.226076051893	9.20562770562771	9	11.8743420870379	8	2022	2015	Lepidoptera	family	19	0	3	3	0.714285714285714	0.473214285714286	NA
pairID1292	GhanaviTwort2022Erebidae.nwk	Zahiri2012Erebidae.nwk	M	G	GM	53	0.365634876344841	34.7376995616807	138	68.0955211449329	25	2022	2012	Lepidoptera	superfamily	19	0	4	3	0.905660377358491	0.42741935483871	NA
pairID1293	GhanaviTwort2022Erebidae.nwk	Zaspel2014Arctiinae.nwk	M	G	GM	13	0.109227545858674	9	4	6.85565460040104	7	2022	2014	Lepidoptera	family	20	0	3	2	0.692307692307692	0.588888888888889	NA
pairID1294	GhanaviTwort2022Erebidae.nwk	ZenkerWahlberg2017Arctiinae.nwk	M	G	GM	10	0.195252866114318	5.9	5	3.46410161513775	8	2022	2017	Lepidoptera	subfamily	19	0	3	3	0.7	0.308139534883721	NA
pairID1296	GillespieTallamy2008Chrysomelidae.nwk	GomezZurita2007Chrysomelidae.nwk	G	G	GG	23	0.343322830768214	13.8785714285714	34	20.174241001832	11	2008	2007	Coleoptera	superfamily	6	0	4	0	0.391304347826087	0.496503496503497	NA
pairID1297	GillespieTallamy2008Chrysomelidae.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	27	0.382090621857555	15.647619047619	44	27.8388218141501	15	2008	2007	Coleoptera	superfamily	6	0	4	0	0.333333333333333	0.088034717916925	NA
pairID1298	GillespieTallamy2008Chrysomelidae.nwk	LinardVogler2018.nwk	G	M	GM	70	0.398388337847368	42.3114047101136	199	141.10634287657	32	2008	2018	Coleoptera	superfamily	19	0	4	-13	0.628571428571429	0.013434247871334	NA
pairID1299	GillespieTallamy2008Chrysomelidae.nwk	NieBreeschoten2018Galerucinae.nwk	G	M	GM	22	0.371710423239574	12.9952380952381	32	35.1140997321589	12	2008	2018	Coleoptera	subfamily	18	0	3	-12	0.272727272727273	0.596638655462185	NA
pairID1300	GillespieTallamy2008Chrysomelidae.nwk	ZhangSong2022Chrysomelidae.nwk	G	M	GM	36	0.440325476847974	19.9636917331398	96	125.083971794951	15	2008	2022	Coleoptera	family	16	0	3	-10	0.333333333333333	0.453674121405751	NA
pairID1301	GimenoBelshaw1997Braconidae.nwk	JassoMartinez2022Braconidae4.nwk	G	O	GO	11	0.364409320794279	5.90476190476191	12	8.94427190999916	8	1997	2022	Hymenoptera	family	2593	0	3	-2587	0.545454545454545	0.0977198697068404	NA
pairID1302	GimenoBelshaw1997Braconidae.nwk	ShiChen2005Braconidae.nwk	G	C	CG	10	0.657337556527146	3.62857142857143	14	8.24621125123532	6	1997	2005	Hymenoptera	family	6	96	3	0	0.9	0.277777777777778	NA
pairID1303	GimmelBocakova2019Cleroidea.nwk	GunterLeavengood2013Cleridae.nwk	G	G	GG	62	0.245814381988187	45.521762855756	104	80.5108688314814	41	2019	2013	Coleoptera	superfamily	8	0	4	0	0.758064516129032	0.751428571428571	NA
pairID1304	GimmelBocakova2019Cleroidea.nwk	GunterLevkanicova2014Tenebrionoidea.nwk	G	G	GG	11	0.687233452264692	3.67222222222222	21	20.5182845286832	4	2019	2014	Coleoptera	superfamily	10	0	4	-2	0.636363636363636	0.604597701149425	NA
pairID1305	GimmelBocakova2019Cleroidea.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	67	0.21170887659651	47.7577398296148	96	27.8747197295327	44	2019	2007	Coleoptera	suborder	7	0	5	1	0.850746268656716	0.155898043864849	NA
pairID1306	GimmelBocakova2019Cleroidea.nwk	KergoatSoldati2014Tenebrionidae.nwk	G	G	GG	15	0.418018010821978	8.38095238095238	19	13.490737563232	9	2019	2014	Coleoptera	infraorder	12	0	5	-4	0.733333333333333	0.453448275862069	NA
pairID1307	GimmelBocakova2019Cleroidea.nwk	KolibacHuang2016Cleroidea.nwk	G	P	GP	12	0.093233440688966	7.33333333333333	2	6.08276253029822	10	2019	2016	Coleoptera	superfamily	4	96	4	4	0.666666666666667	0.963369963369963	NA
pairID1308	GimmelBocakova2019Cleroidea.nwk	LeschenLackner2013Gymnochilini.nwk	G	P	GP	12	0.280124393062322	6.33333333333333	10	6	9	2019	2013	Coleoptera	subfamily	4	47	3	4	0.833333333333333	0.966911764705882	NA
pairID1309	GimmelBocakova2019Cleroidea.nwk	LinardVogler2018.nwk	G	M	GM	134	0.205756355011305	102.83950519858	288	213.536882060219	82	2019	2018	Coleoptera	suborder	20	0	5	-12	0.91044776119403	0.0247785943094027	NA
pairID1310	GimmelBocakova2019Cleroidea.nwk	ZhangChe2018Coleoptera.nwk	G	O	GO	27	0.409209602968624	15.0724242424242	48	23.8117617995813	13	2019	2018	Coleoptera	superfamily	99	0	4	-91	0.222222222222222	0.462214411247803	NA
pairID1312	GodeiroBellini2021Entomobryoidea.nwk	GodeiroPacheco2020Seirinae.nwk	M	M	MM	7	0	4	0	0	7	2021	2020	Other	subfamily	26	0	3	0	1	0.88	NA
pairID1313	GodeiroBellini2021Entomobryoidea.nwk	SunYu2020Collembola.nwk	M	M	MM	7	0	4	0	0	7	2021	2020	Other	order	26	0	6	0	1	0.676923076923077	NA
pairID1316	GodeiroBellini2021Entomobryoidea.nwk	ZhangBellini2019Entomobryoidea.nwk	M	P	NA	12	0.513624975833831	5.33333333333333	16	18.4661853126194	6	2021	2019	Other	superfamily	13	153	4	13	0.583333333333333	0.698412698412698	NA
pairID1317	GodeiroBellini2021Entomobryoidea.nwk	ZhangChen2014Entomobryidae.nwk	M	G	GM	9	0.449126067098023	4.11904761904762	8	9.05538513813742	6	2021	2014	Other	order	16	0	6	10	0.888888888888889	0.6875	NA
pairID1326	Gomes2021Anthomyiidae.nwk	Haseyama2015Muscidae.nwk	G	G	GG	12	0.186272529085551	7.61904761904762	7	3.87298334620742	10	2021	2015	Diptera	superfamily	9	0	4	1	0.5	0.478632478632479	NA
pairID1327	Gomes2021Anthomyiidae.nwk	HaseyamaBoiarski2024Cyrtoneurininae.nwk	G	G	GG	8	0.295457229454345	3.91666666666667	4	2.82842712474619	7	2021	2024	Diptera	family	8	0	3	2	0.875	0.523364485981308	NA
pairID1328	Gomes2021Anthomyiidae.nwk	Kutty2007Scathophagidae.nwk	G	G	GG	19	0.226385444010785	12.902380952381	20	11.7046999107196	13	2021	2007	Diptera	superfamily	12	0	4	-2	1	0.495575221238938	NA
pairID1329	Gomes2021Anthomyiidae.nwk	KuttyPape2010Calyptratae.nwk	G	G	GG	38	0.192686764176555	29.6130116959064	40	21.2132034355964	29	2021	2010	Diptera	suborder	14	0	5	-4	1	0.217054263565891	NA
pairID1330	Gomes2021Anthomyiidae.nwk	NarayananKutty2019.nwk	G	O	GO	13	0.104716445065361	9.08333333333333	3	2.64575131106459	12	2021	2019	Diptera	suborder	1461	0	5	-1451	0.461538461538462	0.622222222222222	NA
pairID1331	Gomes2021Anthomyiidae.nwk	WiegmannTrautwein2011Diptera.nwk	G	C	CG	9	0	6	0	0	9	2021	2011	Diptera	suborder	19	371	5	-9	0.666666666666667	0.222222222222222	NA
pairID1332	GomezZurita2005Eumolpinae.nwk	GomezZurita2007Chrysomelidae.nwk	C	G	CG	33	0.249138982532429	23.5163226558388	43	35.8608421540822	24	2005	2007	Coleoptera	superfamily	6	16	4	0	0.96969696969697	0.27710843373494	NA
pairID1333	GomezZurita2005Eumolpinae.nwk	HuntBergsten2007Coleoptera.nwk	C	G	CG	39	0.284932081973593	25.4349489761254	62	26.5894716006167	24	2005	2007	Coleoptera	superfamily	6	16	4	0	0.948717948717949	0.0309555854643338	NA
pairID1334	GomezZurita2005Eumolpinae.nwk	LinardVogler2018.nwk	C	M	NA	36	0.241738074245077	25.6335198008822	48	62.9841249839989	21	2005	2018	Coleoptera	superfamily	19	16	4	-13	0.888888888888889	0.00438638314103175	NA
pairID1335	GomezZurita2007Chrysomelidae.nwk	GomezZuritaCardoso2021Cryptocephalinae.nwk	G	G	GG	20	0.303788256573178	12.857196969697	23	16	12	2007	2021	Coleoptera	family	8	0	3	-2	0.7	0.595419847328244	NA
pairID1336	GomezZurita2007Chrysomelidae.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	147	0.307420747612629	101.730256223285	437	297.832167503781	63	2007	2007	Coleoptera	superfamily	6	0	4	0	0.959183673469388	0.104487608841259	NA
pairID1337	GomezZurita2007Chrysomelidae.nwk	KergoatSoldati2014Tenebrionidae.nwk	G	G	GG	8	0.212673272368728	4.4	3	5.91607978309962	5	2007	2014	Coleoptera	superfamily	11	0	4	-5	0.875	0.327044025157233	NA
pairID1338	GomezZurita2007Chrysomelidae.nwk	KirschOkamura2025Chrysomelidae.nwk	G	O	GO	23	0.277023070031905	15.8876984126984	29	23.2379000772445	11	2007	2025	Coleoptera	family	538	0	3	-532	0.304347826086957	0.699551569506726	NA
pairID1339	GomezZurita2007Chrysomelidae.nwk	LinardVogler2018.nwk	G	M	GM	132	0.278171016451317	99.032287824431	311	515.241690859736	52	2007	2018	Coleoptera	superfamily	19	0	4	-13	0.901515151515151	0.0148444190693691	NA
pairID1340	GomezZurita2007Chrysomelidae.nwk	NieBreeschoten2018Galerucinae.nwk	G	M	GM	23	0.356458073911895	14.4462121212121	33	12.0415945787923	14	2007	2018	Coleoptera	family	18	0	3	-12	0.521739130434783	0.639344262295082	NA
pairID1341	GomezZurita2007Chrysomelidae.nwk	SongYin2018Chrysomelidae.nwk	G	M	GM	17	0.250885216980464	10.6619047619048	18	12.369316876853	7	2007	2018	Coleoptera	family	16	0	3	-10	0.352941176470588	0.857142857142857	NA
pairID1342	GomezZurita2007Chrysomelidae.nwk	ZhangSong2022Chrysomelidae.nwk	G	M	GM	46	0.295066416790923	31.6452270699517	87	56.8242905807015	22	2007	2022	Coleoptera	family	16	0	3	-10	0.456521739130435	0.49211356466877	NA
pairID1343	GomezZurita2014Taophila.nwk	LinardVogler2018.nwk	G	M	GM	6	0	3	0	3.3166247903554	5	2014	2018	Coleoptera	subfamily	19	0	3	-13	1	0.000859188544152745	NA
pairID1344	GomezZuritaCardoso2021Cryptocephalinae.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	24	0.254929215081605	16.591045796309	27	26.9072480941474	15	2021	2007	Coleoptera	family	8	0	3	2	0.625	0.0779874213836478	NA
pairID1345	GomezZuritaCardoso2021Cryptocephalinae.nwk	LinardVogler2018.nwk	G	M	GM	36	0.191740726820965	27.7795098039216	37	51.0196040752964	24	2021	2018	Coleoptera	family	21	0	3	-11	0.805555555555556	0.0117335352006056	NA
pairID1346	GomezZuritaCardoso2021Cryptocephalinae.nwk	ZhangSong2022Chrysomelidae.nwk	G	M	GM	10	0.23146924602913	5.93333333333333	4	9.9498743710662	6	2021	2022	Coleoptera	family	18	0	3	-8	0.6	0.411960132890365	NA
pairID1348	GonzalezGriswold2012Megachilidae.nwk	Hedtke2013Anthophila.nwk	P	G	GP	19	0.529057996414387	7.18849206349206	30	17.3493515728975	7	2012	2013	Hymenoptera	family	20	200	3	-20	0.684210526315789	0.170212765957447	NA
pairID1349	GonzalezGriswold2012Megachilidae.nwk	Litman2016Anthidiini.nwk	P	G	GP	21	0.738246321799677	6.47362637362637	59	39.9499687108764	7	2012	2016	Hymenoptera	tribe	5	200	2	-5	0.761904761904762	0.439024390243902	NA
pairID1350	GonzalezGriswold2013Anthidium.nwk	Litman2016Anthidiini.nwk	P	G	GP	10	0	3	0	0	6	2013	2016	Hymenoptera	tribe	5	97	2	-5	1	0.517241379310345	NA
pairID1351	Goodman2014Campsicnemus.nwk	LimHwang2010Empidoidea.nwk	G	G	GG	8	0.489714670274654	1.33333333333333	2	3.46410161513775	3	2014	2010	Diptera	family	13	0	3	1	0.875	0.544642857142857	NA
pairID1353	GoodmanAbbott2025Somatochlora.nwk	Letsch2016Anisoptera.nwk	O	G	GO	38	0.225806089620396	27.745991322392	59	40.0624512480203	24	2025	2016	Palaeoptera	superfamily	580	0	4	562	0.894736842105263	0.137432188065099	NA
pairID1354	GoodmanAbbott2025Somatochlora.nwk	WareMay2007Libelluloidea.nwk	O	G	GO	16	0.0615429431790405	12.25	3	10.3440804327886	12	2025	2007	Palaeoptera	superfamily	573	0	4	569	0.5625	0.434285714285714	NA
pairID1355	GoughDuran2019Cicindelinae.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	45	0.313843912455464	30.0391592135299	99	79.6178371974522	25	2019	2007	Coleoptera	family	12	0	3	6	0.822222222222222	0.199888950583009	NA
pairID1356	GoughDuran2019Cicindelinae.nwk	LinardVogler2018.nwk	G	M	GM	215	0.392540448256046	144.770192036739	983	923.340673857705	72	2019	2018	Coleoptera	family	25	0	3	-7	0.967441860465116	0.033952654908988	NA
pairID1358	Grzywacz2021Muscidae.nwk	Haseyama2015Muscidae.nwk	O	G	GO	21	0.247111435269043	14.2163742690058	22	8.48528137423857	16	2021	2015	Diptera	family	493	0	3	485	0.571428571428571	0.352941176470588	NA
pairID1359	Grzywacz2021Muscidae.nwk	HaseyamaBoiarski2024Cyrtoneurininae.nwk	O	G	GO	18	0.371049779250981	10.3434343434343	27	13.2664991614216	11	2021	2024	Diptera	family	492	0	3	486	0.777777777777778	0.405405405405405	NA
pairID1360	Grzywacz2021Muscidae.nwk	KuttyPape2010Calyptratae.nwk	O	G	GO	15	0.192627474742061	9.93939393939394	10	4.89897948556636	12	2021	2010	Diptera	family	498	0	3	480	0.666666666666667	0.115384615384615	NA
pairID1361	Grzywacz2021Muscidae.nwk	LiCai2023Muscidae.nwk	O	M	MO	14	0.0784478789363952	10.25	3	2	13	2021	2023	Diptera	family	502	0	3	476	0.5	0.461538461538462	NA
pairID1362	Grzywacz2021Muscidae.nwk	Nihei2007Muscini.nwk	O	P	NA	9	0.558755960027823	2	4	3.60555127546399	4	2021	2007	Diptera	family	489	112	3	489	0.888888888888889	0.306122448979592	NA
pairID1363	GuanGuo2016Tettigoniidae.nwk	ZhouShi2014Ensifera.nwk	M	M	MM	10	0	7	0	0	10	2016	2014	Polyneoptera	infraorder	30	0	5	0	1	0.684210526315789	NA
pairID1364	GuanHan2012Calopteryginae.nwk	JiangLi2021Zygoptera.nwk	B	M	NA	6	0	3	0	0	6	2012	2021	Palaeoptera	family	14	0	3	-12	1	0.683333333333333	NA
pairID1365	GuanHan2012Calopteryginae.nwk	LiaoLin2023Odonata.nwk	B	M	NA	6	0	3	0	0	6	2012	2023	Palaeoptera	family	14	0	3	-12	1	0.471264367816092	NA
pairID1366	GuanHan2012Calopteryginae.nwk	MisofAnderson2000Calopteryx.nwk	B	B	NA	8	0.3229348907992	4.1	4	3.87298334620742	6	2012	2000	Palaeoptera	family	2	0	3	0	1	0.872340425531915	NA
pairID1367	GuanShen2021Machilidae.nwk	MaHe2015Archaeognatha.nwk	M	M	MM	6	0.514401820125203	1.91666666666667	4	3.74165738677394	5	2021	2015	Other	order	26	0	6	0	1	0.342105263157895	NA
pairID1368	GuanShen2021Machilidae.nwk	ShenCai2020Archaeognatha.nwk	M	M	MM	6	0	3	0	0	6	2021	2020	Other	order	26	0	6	0	1	0.866666666666667	NA
pairID1369	GuanZhang2021Ephemeroptera.nwk	LiMa2021Ephemeroptera.nwk	M	M	MM	8	0.366392134483131	4	4	5.65685424949238	5	2021	2021	Palaeoptera	order	26	0	6	0	0.75	0.647058823529412	NA
pairID1370	GuanZhang2021Ephemeroptera.nwk	TongWu2022Ephemeroptera.nwk	M	M	MM	13	0.161859453654152	8.7	6	9.32737905308882	11	2021	2022	Palaeoptera	order	26	0	6	0	0.461538461538462	0.594594594594595	NA
pairID1371	GuanZhang2021Ephemeroptera.nwk	WangLi2022Ephemeroptera.nwk	M	M	MM	18	0.0416094428567567	14.3333333333333	2	37.6031913539263	6	2021	2022	Palaeoptera	order	26	0	6	0	0.944444444444444	0.488888888888889	NA
pairID1372	GuanZhang2021Ephemeroptera.nwk	XuGuan2021Heptageniidae.nwk	M	M	MM	18	0.147003308143354	13.0871794871795	11	12.328828005938	15	2021	2021	Palaeoptera	order	26	0	6	0	0.944444444444444	0.666666666666667	NA
pairID1373	GuanZhang2021Ephemeroptera.nwk	XuJia2020Caenidae.nwk	M	M	MM	15	0.17771001474182	10.0666666666667	10	10.6770782520313	12	2021	2020	Palaeoptera	order	26	0	6	0	0.933333333333333	0.88	NA
pairID1374	GuanZhang2021Ephemeroptera.nwk	XuJia2020Ephemeroptera.nwk	M	M	MM	17	0.149212882524635	12.0428571428571	10	11.7473401244707	14	2021	2020	Palaeoptera	order	26	0	6	0	0.941176470588235	0.88	NA
pairID1375	GunterLeavengood2013Cleridae.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	25	0.215085767315093	17.7472222222222	23	20.7605394920267	19	2013	2007	Coleoptera	superfamily	7	0	4	1	0.76	0.0873907615480649	NA
pairID1376	GunterLeavengood2013Cleridae.nwk	KolibacHuang2016Cleroidea.nwk	G	P	GP	10	0.260402362466194	5.08333333333333	5	4.24264068711928	8	2013	2016	Coleoptera	superfamily	4	96	4	4	0.6	0.921052631578947	NA
pairID1377	GunterLeavengood2013Cleridae.nwk	LinardVogler2018.nwk	G	M	GM	97	0.260885526265015	71.3086893447189	218	78.8542960148653	52	2013	2018	Coleoptera	superfamily	20	0	4	-12	0.907216494845361	0.0133016627078385	NA
pairID1378	GunterLeavengood2013Cleridae.nwk	ZhangChe2018Coleoptera.nwk	G	O	GO	10	0.229079714639393	5.92857142857143	7	13.856406460551	6	2013	2018	Coleoptera	superfamily	99	0	4	-91	0.5	0.31390134529148	NA
pairID1379	GunterLevkanicova2014Tenebrionoidea.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	80	0.48177715210397	50.78021687489	315	113.008849211024	26	2014	2007	Coleoptera	infraorder	9	0	5	3	0.8	0.119328775637042	NA
pairID1380	GunterLevkanicova2014Tenebrionoidea.nwk	KergoatSoldati2014Tenebrionidae.nwk	G	G	GG	72	0.346318346274513	53.8423928827303	223	124.346290656376	20	2014	2014	Coleoptera	infraorder	14	0	5	-2	0.569444444444444	0.400835073068894	NA
pairID1381	GunterLevkanicova2014Tenebrionoidea.nwk	LiMoritz2024Tenebrionidae.nwk	G	O	GO	61	0.327179943135071	44.3694949686329	140	77.7174369109018	36	2014	2024	Coleoptera	superfamily	562	0	4	-550	0.672131147540984	0.550143266475645	NA
pairID1382	GunterLevkanicova2014Tenebrionoidea.nwk	LinardVogler2018.nwk	G	M	GM	107	0.343478769391361	76.4063789243142	315	180.682041166243	35	2014	2018	Coleoptera	infraorder	22	0	5	-10	0.663551401869159	0.0181234661128941	NA
pairID1383	GunterLevkanicova2014Tenebrionoidea.nwk	MckennaWild2015Coleoptera.nwk	G	G	GG	23	0.683421933171664	9.27905982905983	68	34.2636833980236	8	2014	2015	Coleoptera	superfamily	14	0	4	-2	0.391304347826087	0.356877323420074	NA
pairID1384	GunterLevkanicova2014Tenebrionoidea.nwk	ZhangChe2018Coleoptera.nwk	G	O	GO	22	0.466327730532327	12.0406328320802	50	33.466401061363	10	2014	2018	Coleoptera	superfamily	101	0	4	-89	0.772727272727273	0.394250513347023	NA
pairID1385	GuoLin2022Scarabaeidae.nwk	HuntBergsten2007Coleoptera.nwk	M	G	GM	23	0.378082591739435	13.690367965368	33	22.248595461287	11	2022	2007	Coleoptera	superfamily	16	0	4	10	0.434782608695652	0.0765850596359071	NA
pairID1386	GuoLin2022Scarabaeidae.nwk	KimJeong2016Scarabaeidae.nwk	M	M	MM	11	0.37777984151472	5.84523809523809	10	9.69535971483266	8	2022	2016	Coleoptera	family	26	0	3	0	0.909090909090909	0.983870967741935	NA
pairID1387	GuoLin2022Scarabaeidae.nwk	LinardVogler2018.nwk	M	M	MM	92	0.151716709501196	76.8807951636177	119	70.0999286732875	68	2022	2018	Coleoptera	superfamily	29	0	4	-3	0.804347826086957	0.0115991633390378	NA
pairID1388	GuoLin2022Scarabaeidae.nwk	MonaghanInward2007Scarabaeinae.nwk	M	G	GM	36	0.238907022164657	25.2544372294372	48	31.559467676119	25	2022	2007	Coleoptera	subfamily	16	0	3	10	0.777777777777778	0.437275985663082	NA
pairID1389	GuoLin2022Scarabaeidae.nwk	Rossini2022Epactoidini4.nwk	M	C	NA	10	0.239494743446474	5.57142857142857	6	5.47722557505166	8	2022	2022	Coleoptera	subfamily	20	103	3	6	0.6	0.705202312138728	NA
pairID1390	GuoLin2022Scarabaeidae.nwk	SipekFabrizi2016Cetoniinae.nwk	M	G	GM	15	0.0685787124668621	11.25	3	2	14	2022	2016	Coleoptera	family	16	0	3	10	0.4	0.367469879518072	NA
pairID1391	GuoLin2022Scarabaeidae.nwk	TarasovDimitrov2016Scarabaeinae.nwk	M	G	GM	34	0.206470896092933	24.0833333333333	36	42.2729227756965	23	2022	2016	Coleoptera	subfamily	21	0	3	5	0.794117647058823	0.320209973753281	NA
pairID1392	GuoLin2022Scarabaeidae.nwk	TarasovSolodovnikov2011Onthophagini.nwk	M	P	NA	27	0.230878442422493	18.5678571428571	29	18.2208671582886	12	2022	2011	Coleoptera	subfamily	13	91	3	13	0.925925925925926	0.802631578947368	NA
pairID1393	GustafsonProkin2017Gyrinidae.nwk	LinardVogler2018.nwk	G	M	GM	53	0.200039542754603	40.0604482030503	80	44.3508737230734	32	2017	2018	Coleoptera	family	21	0	3	-11	0.981132075471698	0.00894046033859616	NA
pairID1394	GustafsonProkin2017Gyrinidae.nwk	MillerBergsten2012Gyrinidae.nwk	G	C	CG	51	0.0737298989707394	44.8051065162907	35	32.7108544675922	46	2017	2012	Coleoptera	suborder	10	42	5	0	1	0.903846153846154	NA
pairID1395	HaddadShin2018Cerambycidae.nwk	HuntBergsten2007Coleoptera.nwk	O	G	GO	22	0.571486008398184	11.0405572755418	51	32.4807635378234	11	2018	2007	Coleoptera	infraorder	525	0	5	519	0.409090909090909	0.0225763612217795	NA
